TIME,SIGNAL
1862,843
1863,842
1864,843
1865,844
1866,842
1867,844
1868,842
1869,843
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,842
1878,842
1879,844
1880,843
1881,843
1882,844
1883,842
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,843
1892,843
1893,843
1894,844
1895,842
1896,843
1897,843
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,842
1906,844
1907,842
1908,843
1909,844
1910,842
1911,844
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,844
1920,842
1921,844
1922,842
1923,843
1924,844
1925,842
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,844
1934,843
1935,844
1936,842
1937,844
1938,842
1939,844
1940,842
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,843
1949,842
1950,844
1951,842
1952,843
1953,843
1954,843
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,844
1963,842
1964,844
1965,843
1966,843
1967,843
1968,842
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,844
1977,842
1978,843
1979,843
1980,842
1981,844
1982,843
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,842
1991,844
1992,843
1993,843
1994,844
1995,843
1996,844
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,843
2006,844
2007,843
2008,843
2009,844
2010,842
2011,844
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,842
2020,844
2021,843
2022,843
2023,844
2024,842
2025,844
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,843
2034,843
2035,844
2036,842
2037,844
2038,842
2039,843
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,844
2048,842
2049,844
2050,842
2051,843
2052,843
2053,843
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,844
2062,842
2063,844
2064,843
2065,843
2066,844
2067,843
2068,843
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,843
2077,844
2078,842
2079,844
2080,842
2081,844
2082,843
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,842
2091,844
2092,842
2093,844
2094,844
2095,842
2096,844
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,842
2105,844
2106,843
2107,843
2108,844
2109,842
2110,844
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,844
2119,843
2120,844
2121,842
2122,844
2123,842
2124,843
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,843
2133,843
2134,844
2135,842
2136,843
2137,843
2138,843
2139,844
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,844
2148,842
2149,843
2150,843
2151,843
2152,843
2153,842
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,843
2162,843
2163,844
2164,842
2165,844
2166,842
2167,844
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,843
2176,843
2177,843
2178,843
2179,844
2180,842
2181,844
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,843
2190,843
2191,843
2192,844
2193,842
2194,844
2195,842
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,844
2204,842
2205,844
2206,842
2207,843
2208,843
2209,843
2210,843
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,844
2219,842
2220,844
2221,842
2222,844
2223,843
2224,843
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,843
2233,842
2234,844
2235,842
2236,843
2237,843
2238,843
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,842
2247,844
2248,842
2249,844
2250,843
2251,844
2252,843
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,843
2261,842
2262,843
2263,843
2264,843
2265,844
2266,842
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,844
2275,843
2276,844
2277,842
2278,843
2279,843
2280,843
2281,843
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,844
2290,842
2291,844
2292,843
2293,843
2294,843
2295,842
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,844
2304,842
2305,844
2306,842
2307,844
2308,843
2309,843
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,843
2318,844
2319,843
2320,844
2321,842
2322,844
2323,842
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,844
2332,842
2333,844
2334,843
2335,843
2336,844
2337,842
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,843
2347,844
2348,842
2349,844
2350,843
2351,843
2352,843
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,844
2361,842
2362,843
2363,843
2364,842
2365,844
2366,842
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,844
2375,842
2376,844
2377,843
2378,843
2379,843
2380,843
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,842
2389,844
2390,843
2391,843
2392,843
2393,843
2394,843
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,843
2403,844
2404,843
2405,843
2406,843
2407,842
2408,844
2409,841
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,843
2418,843
2419,844
2420,842
2421,844
2422,843
2423,844
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,843
2432,843
2433,843
2434,844
2435,842
2436,844
2437,843
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,843
2446,843
2447,844
2448,842
2449,844
2450,843
2451,844
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,843
2460,844
2461,842
2462,844
2463,843
2464,843
2465,843
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,844
2474,842
2475,844
2476,843
2477,843
2478,843
2479,842
2480,844
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,843
2489,844
2490,842
2491,844
2492,842
2493,844
2494,842
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,844
2503,842
2504,843
2505,842
2506,844
2507,842
2508,843
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,842
2517,844
2518,843
2519,843
2520,844
2521,842
2522,844
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,844
2531,842
2532,843
2533,843
2534,843
2535,844
2536,843
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,843
2545,843
2546,843
2547,843
2548,844
2549,842
2550,844
2551,842
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,844
2560,842
2561,844
2562,843
2563,843
2564,844
2565,843
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,843
2574,843
2575,843
2576,842
2577,844
2578,842
2579,844
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,0
2587,843
2588,843
2589,842
2590,844
2591,842
2592,844
2593,843
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,843
2602,844
2603,842
2604,843
2605,844
2606,842
2607,844
2608,0
2609,0
2610,0
2611,0
