TIME,SIGNAL
1075,265
1076,208
1077,168
1078,132
1079,104
1080,157
1081,329
1082,453
1083,568
1084,659
1085,731
1086,790
1087,832
1088,870
1089,899
1090,844
1091,670
1092,544
1093,428
1094,337
1095,264
1096,208
1097,163
1098,128
1099,104
1100,151
1101,324
1102,465
1103,577
1104,657
1105,731
1106,789
1107,835
1108,873
1109,898
1110,848
1111,674
1112,532
1113,418
1114,328
1115,265
1116,207
1117,162
1118,129
1119,102
1120,157
1121,328
1122,468
1123,580
1124,669
1125,733
1126,791
1127,837
1128,873
1129,903
1130,844
1131,670
1132,529
1133,416
1134,326
1135,263
1136,207
1137,163
1138,128
1139,101
1140,178
1141,344
1142,465
1143,576
1144,666
1145,737
1146,795
1147,836
1148,872
1149,902
1150,825
1151,655
1152,532
1153,417
1154,328
1155,258
1156,202
1157,163
1158,129
1159,101
1160,179
1161,347
1162,469
1163,580
1164,668
1165,739
1166,795
1167,837
1168,873
1169,902
1170,822
1171,652
1172,529
1173,416
1174,326
1175,256
1176,200
1177,162
1178,127
1179,101
1180,180
1181,346
1182,481
1183,588
1184,675
1185,738
1186,795
1187,839
1188,875
1189,905
1190,824
1191,656
1192,516
1193,406
1194,318
1195,256
1196,202
1197,158
1198,125
1199,97
1200,192
1201,356
1202,489
1203,584
1204,672
1205,742
1206,799
1207,843
1208,875
1209,903
1210,813
1211,645
1212,508
1213,411
1214,322
1215,253
1216,198
1217,156
1218,126
1219,100
1220,191
1221,354
1222,487
1223,595
1224,679
1225,741
1226,797
1227,841
1228,877
1229,905
1230,800
1231,635
1232,516
1233,406
1234,319
1235,250
1236,196
1237,159
1238,124
1239,99
1240,192
1241,355
1242,488
1243,595
1244,679
1245,748
1246,804
1247,842
1248,877
1249,905
1250,796
1251,630
1252,511
1253,401
1254,316
1255,247
1256,194
1257,157
1258,123
1259,97
1260,202
1261,366
1262,499
1263,593
1264,678
1265,748
1266,802
1267,845
1268,881
1269,907
1270,805
1271,638
1272,502
1273,395
1274,309
1275,250
1276,196
1277,154
1278,122
1279,96
1280,215
1281,374
1282,503
1283,596
1284,681
1285,749
1286,804
1287,847
1288,882
1289,908
1290,798
1291,633
1292,499
1293,392
1294,307
1295,248
1296,194
1297,153
1298,119
1299,95
1300,220
1301,380
1302,495
1303,601
1304,687
1305,754
1306,803
1307,847
1308,881
1309,907
1310,779
1311,618
1312,502
1313,395
1314,309
1315,243
1316,190
1317,150
1318,121
1319,96
1320,213
1321,372
1322,502
1323,607
1324,690
1325,755
1326,809
1327,846
1328,881
1329,908
1330,777
1331,617
1332,486
1333,393
1334,308
1335,242
1336,190
1337,149
1338,121
1339,96
1340,219
1341,378
1342,508
1343,611
1344,693
1345,753
1346,807
1347,850
1348,884
1349,907
1350,776
1351,616
1352,486
1353,383
1354,301
1355,243
1356,191
1357,150
1358,118
1359,93
1360,234
1361,390
1362,516
1363,617
1364,690
1365,756
1366,809
1367,851
1368,885
1369,911
1370,777
1371,616
1372,485
1373,382
1374,299
1375,235
1376,190
1377,149
1378,118
1379,93
1380,239
1381,395
1382,521
1383,611
1384,693
1385,760
1386,812
1387,854
1388,884
1389,910
1390,757
1391,615
1392,485
1393,381
1394,299
1395,236
1396,185
1397,145
1398,119
1399,93
1400,236
1401,392
1402,517
1403,618
1404,699
1405,763
1406,815
1407,852
1408,885
1409,912
1410,756
1411,598
1412,471
1413,381
1414,299
1415,235
1416,185
1417,145
1418,118
1419,93
1420,239
1421,395
1422,521
1423,622
1424,703
1425,760
1426,812
1427,855
1428,886
1429,913
1430,759
1431,599
1432,471
1433,370
1434,297
1435,234
1436,184
1437,144
1438,114
1439,90
1440,257
1441,409
1442,530
1443,619
1444,699
1445,764
1446,815
1447,856
1448,888
1449,913
1450,755
1451,599
1452,472
1453,370
1454,291
1455,227
1456,184
1457,145
1458,114
1459,89
1460,258
1461,412
1462,534
1463,622
1464,703
1465,767
1466,817
1467,858
1468,887
1469,914
1470,740
1471,584
1472,461
1473,371
1474,291
1475,228
1476,178
1477,144
1478,114
1479,89
1480,260
1481,411
1482,533
1483,629
1484,709
1485,771
1486,815
1487,856
1488,888
1489,914
1490,734
1491,582
1492,459
1493,370
1494,291
1495,228
1496,179
1497,139
1498,111
1499,91
1500,279
1501,409
1502,532
1503,632
1504,709
1505,773
1506,818
1507,858
1508,890
1509,916
1510,722
1511,587
1512,462
1513,362
1514,284
1515,223
1516,180
1517,141
1518,112
1519,101
1520,268
1521,417
1522,538
1523,634
1524,713
1525,775
1526,819
1527,859
1528,891
1529,901
1530,717
1531,583
1532,459
1533,359
1534,282
1535,222
1536,179
1537,141
1538,111
1539,104
1540,287
1541,417
1542,539
1543,637
1544,714
1545,775
1546,819
1547,860
1548,890
1549,897
1550,713
1551,579
1552,456
1553,358
1554,281
1555,220
1556,177
1557,139
1558,109
1559,109
1560,291
1561,422
1562,543
1563,638
1564,715
1565,776
1566,825
1567,864
1568,895
1569,902
1570,717
1571,566
1572,446
1573,350
1574,282
1575,222
1576,173
1577,137
1578,108
1579,103
1580,288
1581,434
1582,552
1583,646
1584,713
1585,776
1586,825
1587,864
1588,895
1589,897
1590,713
1591,564
1592,444
1593,347
1594,281
1595,220
1596,173
1597,135
1598,108
1599,109
1600,291
1601,438
1602,556
1603,650
1604,717
1605,777
1606,825
1607,865
1608,895
1609,875
1610,696
1611,567
1612,446
1613,350
1614,274
1615,215
1616,174
1617,137
1618,108
1619,128
1620,305
1621,435
1622,552
1623,647
1624,723
1625,783
1626,831
1627,863
1628,895
1629,873
1630,694
1631,548
1632,444
1633,348
1634,272
1635,214
1636,168
1637,136
1638,108
1639,134
1640,311
1641,454
1642,556
1643,649
1644,725
1645,784
1646,832
1647,865
1648,896
1649,870
1650,692
1651,547
1652,432
1653,339
1654,275
1655,214
1656,169
1657,133
1658,105
1659,130
1660,305
1661,450
1662,565
1663,656
1664,723
1665,783
1666,831
1667,869
1668,898
1669,873
1670,693
1671,548
1672,431
