TIME,SIGNAL
2997,228
2998,178
2999,234
3000,395
3001,523
3002,614
3003,697
3004,762
3005,816
3006,774
3007,626
3008,491
3009,385
3010,300
3011,235
3012,190
3013,188
3014,359
3015,493
3016,600
3017,686
3018,753
3019,801
3020,830
3021,651
3022,510
3023,399
3024,322
3025,252
3026,197
3027,152
3028,336
3029,462
3030,576
3031,666
3032,739
3033,797
3034,837
3035,688
3036,541
3037,424
3038,331
3039,258
3040,209
3041,164
3042,300
3043,447
3044,552
3045,648
3046,724
3047,785
3048,832
3049,726
3050,571
3051,447
3052,349
3053,272
3054,220
3055,173
3056,263
3057,416
3058,539
3059,637
3060,706
3061,771
3062,821
3063,753
3064,593
3065,467
3066,365
3067,294
3068,230
3069,180
3070,230
3071,392
3072,506
3073,612
3074,696
3075,762
3076,815
3077,800
3078,630
3079,493
3080,386
3081,302
3082,243
3083,191
3084,185
3085,358
3086,493
3087,590
3088,678
3089,747
3090,804
3091,823
3092,665
3093,522
3094,408
3095,320
3096,250
3097,202
3098,158
3099,322
3100,462
3101,577
3102,667
3103,738
3104,790
3105,837
3106,691
3107,543
3108,425
3109,332
3110,268
3111,210
3112,163
3113,296
3114,444
3115,549
3116,645
3117,722
3118,784
3119,831
3120,731
3121,574
3122,451
3123,352
3124,276
3125,222
3126,174
3127,254
3128,411
3129,535
3130,625
3131,706
3132,770
3133,821
3134,751
3135,607
3136,477
3137,372
3138,291
3139,227
3140,184
3141,212
3142,376
3143,509
3144,612
3145,695
3146,761
3147,808
3148,801
3149,632
3150,496
3151,387
3152,312
3153,244
3154,192
3155,183
3156,354
3157,477
3158,587
3159,676
3160,746
3161,803
3162,828
3163,670
3164,525
3165,412
3166,322
3167,252
3168,202
3169,160
3170,319
3171,463
3172,564
3173,658
3174,733
3175,792
3176,837
3177,704
3178,553
3179,433
3180,339
3181,264
3182,214
3183,168
3184,283
3185,433
3186,552
3187,647
3188,723
3189,776
3190,825
3191,731
3192,575
3193,452
3194,354
3195,285
3196,222
3197,175
3198,253
3199,410
3200,521
3201,624
3202,705
3203,770
3204,820
3205,777
3206,610
3207,479
3208,375
3209,292
3210,236
3211,185
3212,210
3213,376
3214,507
3215,602
3216,687
3217,756
3218,810
3219,798
3220,646
3221,506
3222,397
3223,309
3224,242
3225,196
3226,150
3227,340
3228,478
3229,589
3230,675
3231,746
3232,800
3233,841
3234,672
3235,527
3236,412
3237,323
3238,261
3239,204
3240,159
3241,316
3242,461
3243,562
3244,655
3245,731
3246,790
3247,837
3248,709
3249,559
3250,438
3251,342
3252,267
3253,216
3254,169
3255,279
3256,429
3257,551
3258,636
3259,716
3260,778
3261,826
3262,748
3263,588
3264,461
3265,359
3266,280
3267,227
3268,178
3269,239
3270,398
3271,524
3272,625
3273,705
3274,763
3275,815
3276,779
3277,613
3278,481
3279,377
3280,302
3281,237
3282,186
3283,208
3284,373
3285,493
3286,600
3287,686
3288,755
3289,808
3290,801
