TIME,SIGNAL
2996,357
2997,477
2998,588
2999,676
3000,747
3001,802
3002,842
3003,878
3004,698
3005,550
3006,431
3007,348
3008,272
3009,212
3010,166
3011,132
3012,242
3013,398
3014,524
3015,624
3016,705
3017,769
3018,819
3019,856
3020,816
3021,643
3022,506
3023,397
3024,320
3025,249
3026,196
3027,154
3028,139
3029,299
3030,445
3031,561
3032,655
3033,730
3034,789
3035,831
3036,868
3037,741
3038,584
3039,459
3040,370
3041,289
3042,227
3043,178
3044,140
3045,192
3046,360
3047,493
3048,602
3049,686
3050,747
3051,803
3052,848
3053,857
3054,677
3055,548
3056,430
3057,338
3058,264
3059,208
3060,164
3061,129
3062,255
3063,409
3064,533
3065,633
3066,711
3067,767
3068,819
3069,860
3070,790
3071,624
3072,503
3073,395
3074,309
3075,242
3076,190
3077,152
3078,140
3079,318
3080,461
3081,575
3082,655
3083,731
3084,789
3085,836
3086,874
3087,740
3088,583
3089,458
3090,359
3091,281
3092,225
3093,178
3094,140
3095,218
3096,380
3097,496
3098,603
3099,687
3100,754
3101,809
3102,851
3103,837
3104,681
3105,538
3106,421
3107,329
3108,259
3109,202
3110,163
3111,128
3112,276
3113,427
3114,548
3115,633
3116,713
3117,776
3118,826
3119,865
3120,786
3121,621
3122,488
3123,384
3124,300
3125,242
3126,189
3127,148
3128,166
3129,339
3130,463
3131,576
3132,667
3133,739
3134,796
3135,837
3136,874
3137,716
3138,563
3139,443
3140,357
3141,280
3142,220
3143,172
3144,136
3145,237
3146,377
3147,508
3148,612
3149,694
3150,760
3151,813
3152,850
3153,839
3154,662
3155,521
3156,408
3157,329
3158,258
3159,202
3160,158
3161,124
3162,280
3163,429
3164,549
3165,645
3166,722
3167,783
3168,826
3169,865
3170,763
3171,602
3172,487
3173,381
3174,298
3175,232
3176,182
3177,148
3178,170
3179,343
3180,479
3181,591
3182,669
3183,739
3184,797
3185,842
3186,878
3187,700
3188,552
3189,446
3190,350
3191,274
3192,215
3193,169
3194,132
3195,233
3196,393
3197,521
3198,622
3199,703
3200,760
3201,814
3202,856
3203,812
3204,640
3205,519
3206,407
3207,319
3208,248
3209,196
3210,158
3211,124
3212,300
3213,446
3214,563
3215,645
3216,722
3217,783
3218,831
3219,870
3220,760
3221,601
3222,470
3223,368
3224,289
3225,233
3226,183
3227,144
3228,192
3229,359
3230,492
3231,599
3232,675
3233,745
3234,801
3235,846
3236,865
3237,682
3238,552
3239,434
3240,340
3241,266
3242,208
3243,168
3244,131
3245,255
3246,410
3247,534
3248,622
3249,703
3250,768
3251,819
3252,860
3253,810
3254,640
3255,502
3256,394
3257,308
3258,249
3259,196
3260,152
3261,142
3262,321
3263,447
3264,565
3265,657
3266,732
3267,790
3268,832
3269,869
3270,739
3271,584
3272,459
3273,361
3274,283
3275,229
3276,180
3277,141
3278,210
3279,373
3280,491
3281,599
3282,685
3283,754
3284,807
3285,846
3286,863
3287,680
3288,535
3289,420
3290,328
